cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io,time,scheduler_PRIORITY,scheduler_RR,resource_CPU,resource_IO,resource_MEM
0.15232275549857358,0.2204584268950349,0.6767502768973616,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.12678867470279082,-0.022483932164981252,-0.022108696323289097,-0.1402587827249174,-0.3257975659517104,0.0,1970-01-01 00:02:25,False,True,True,False,False
0.16816830844008776,0.22919490130304632,0.6785876823470192,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.12678867470279082,-0.022483932164981252,-0.022108696323289097,0.47977505556554545,-0.3257975659517104,0.0,1970-01-01 00:02:26,False,True,True,False,False
0.16816830844008776,0.22919490130304632,0.6785876823470192,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.12678867470279082,-0.022483932164981252,-0.022108696323289097,-0.2435977557733279,-0.3257975659517104,0.0,1970-01-01 00:02:27,False,True,True,False,False
0.3130419353339349,0.1461983944269396,-0.9420039242510292,0.0,0.0,0.0,-0.2452114318964143,-0.28645710899142085,-0.2758974612309442,-0.30834075903902536,-0.30242702025662893,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.11126384228746229,-1.0497113852490292,-1.1699479107931479,-0.6569536479669699,-0.2170703876857595,0.0,1970-01-01 00:02:27,True,False,False,True,False
0.2202322681050641,0.24229961291506324,0.6804250877966768,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.12678867470279082,-0.022483932164981252,-0.022108696323289097,1.2031478669044189,-0.3257975659517104,0.0,1970-01-01 00:02:28,False,True,True,False,False
0.299460032812637,0.15711898743695377,-0.9291420861034255,0.0,0.0,0.0,-0.20958524267068585,-0.2738710566993228,-0.26926311424019517,-0.2949740422983427,-0.2986493321473275,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.11126384228746229,-1.0497113852490292,-1.1699479107931479,-0.1402587827249174,-0.3257975659517104,0.0,1970-01-01 00:02:28,True,False,False,True,False
0.299460032812637,0.15711898743695377,-0.9291420861034255,0.0,0.0,0.0,-0.20958524267068585,-0.2738710566993228,-0.26926311424019517,-0.2949740422983427,-0.2986493321473275,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.11126384228746229,-1.0497113852490292,-1.1699479107931479,-1.0703095401606117,-0.3257975659517104,0.0,1970-01-01 00:02:29,True,False,False,True,False
0.2202322681050641,0.24229961291506324,0.6804250877966768,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.12678867470279082,-0.022483932164981252,-0.022108696323289097,-0.34693672882173837,-0.3257975659517104,0.0,1970-01-01 00:02:29,False,True,True,False,False
0.45112461096713263,0.19424900367100142,-0.9126054370565068,0.0,0.0,0.0,-0.2017553109727236,-0.26757803055327384,-0.2642873539971334,-0.29238693583240405,-0.2967604880926767,-0.279839790233016,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.11126384228746229,-1.0497113852490292,-1.1699479107931479,-0.45027570187014887,-0.3257975659517104,0.0,1970-01-01 00:02:30,True,False,False,True,False
0.22475956894549673,0.2510360873230743,0.6804250877966768,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.084363473655023,-0.013851768693686406,-0.011211488590980222,-1.0703095401606117,-0.3257975659517104,0.0,1970-01-01 00:02:30,False,True,True,False,False
0.45112461096713263,0.19424900367100142,-0.9126054370565068,0.0,0.0,0.0,-0.2017553109727236,-0.26757803055327384,-0.2642873539971334,-0.29238693583240405,-0.2967604880926767,-0.279839790233016,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.09476515299110805,-1.015182731363851,-1.1481534953285304,0.06641916337190355,-0.3257975659517104,0.0,1970-01-01 00:02:31,True,False,False,True,False
0.18401386138160233,0.24885196872107154,0.6804250877966768,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.084363473655023,-0.013851768693686406,-0.011211488590980222,1.8231817051948815,-0.3257975659517104,0.0,1970-01-01 00:02:32,False,True,True,False,False
0.5348796765151381,0.2248266640990408,-0.8979061934592455,0.0,0.0,0.0,-0.21702367778375,-0.26700593726726934,-0.2626287672494461,-0.29756114876428125,-0.2973901027775603,-0.279839790233016,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.09476515299110805,-1.015182731363851,-1.1481534953285304,-0.1402587827249174,-0.3257975659517104,0.0,1970-01-01 00:02:32,True,False,False,True,False
0.23607782104657868,0.26414079893509124,0.6822624932463345,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.084363473655023,-0.013851768693686406,-0.011211488590980222,-0.2435977557733279,-0.3257975659517104,0.0,1970-01-01 00:02:34,False,True,True,False,False
0.4805520664299451,0.23137901990504908,-0.885044355311642,0.0,0.0,0.0,-0.23620701044375764,-0.2681501238392783,-0.2642873539971334,-0.3023041772851687,-0.2973901027775603,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.09476515299110805,-1.015182731363851,-1.1481534953285304,0.2730971094687245,-0.3257975659517104,0.0,1970-01-01 00:02:35,True,False,False,True,False
0.39453335046172366,0.23137901990504908,-0.8758573280633537,0.0,0.0,0.0,-0.2522583704245804,-0.26986640369729165,-0.2642873539971334,-0.3057536525730868,-0.2980197174624439,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.08062341930851863,-0.980654077478673,-1.1263590798639127,-0.1402587827249174,-0.3257975659517104,0.0,1970-01-01 00:02:36,True,False,False,True,False
0.2768235286104731,0.27724551054710816,0.6840998986959921,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.12304862035628687,-0.04838042257886478,-0.018476293745852915,-0.2435977557733279,-0.3257975659517104,0.0,1970-01-01 00:02:36,False,True,True,False,False
0.39453335046172366,0.23137901990504908,-0.8758573280633537,0.0,0.0,0.0,-0.2522583704245804,-0.26986640369729165,-0.2642873539971334,-0.3057536525730868,-0.2980197174624439,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.08062341930851863,-0.980654077478673,-1.1263590798639127,-0.2435977557733279,-0.3257975659517104,0.0,1970-01-01 00:02:37,True,False,False,True,False
0.26776892692960785,0.2816137477511137,0.6859373041456497,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.12304862035628687,-0.04838042257886478,-0.018476293745852915,0.2730971094687245,-0.3257975659517104,0.0,1970-01-01 00:02:38,False,True,True,False,False
0.4081152529830223,0.24666785011906878,-0.8629954899157503,0.0,0.0,0.0,-0.26517775772621816,-0.2710105902693005,-0.2642873539971334,-0.3087719434500152,-0.2980197174624439,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.08062341930851863,-0.980654077478673,-1.1263590798639127,-0.03691980967650693,-0.3257975659517104,0.0,1970-01-01 00:02:38,True,False,False,True,False
0.3039873336530696,0.29471845936313024,0.6877747095953073,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21968380052064668,-0.05701258605015912,-0.01484389116841673,0.06641916337190355,-0.3257975659517104,0.0,1970-01-01 00:02:40,False,True,True,False,False
0.3039873336530696,0.29471845936313024,0.6877747095953073,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21968380052064668,-0.05701258605015912,-0.01484389116841673,0.376436082517135,-0.3257975659517104,0.0,1970-01-01 00:02:41,False,True,True,False,False
0.33115113869566615,0.30782317097514716,0.6896121150449652,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21968380052064668,-0.05701258605015912,-0.01484389116841673,0.47977505556554545,-0.3257975659517104,0.0,1970-01-01 00:02:42,False,True,True,False,False
0.3583149437382619,0.2597725617310857,-0.8409466245198584,0.0,0.0,0.0,-0.28436109038622576,-0.27329896341331833,-0.2642873539971334,-0.31351497197090256,-0.2986493321473275,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.06648168562592964,-0.9461254235934948,-1.104564664399295,-0.1402587827249174,-0.3257975659517104,0.0,1970-01-01 00:02:42,True,False,False,True,False
0.33115113869566615,0.30782317097514716,0.6896121150449652,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21968380052064668,-0.05701258605015912,-0.01484389116841673,-0.1402587827249174,-0.3257975659517104,0.0,1970-01-01 00:02:43,False,True,True,False,False
0.3583149437382619,0.2597725617310857,-0.8409466245198584,0.0,0.0,0.0,-0.28436109038622576,-0.27329896341331833,-0.2642873539971334,-0.31351497197090256,-0.2986493321473275,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.06648168562592964,-0.9461254235934948,-1.104564664399295,-0.45027570187014887,-0.3257975659517104,0.0,1970-01-01 00:02:43,True,False,False,True,False
0.3153055857541516,0.3121914081791527,0.6896121150449652,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21968380052064668,-0.05701258605015912,-0.01484389116841673,-1.0703095401606117,-0.3257975659517104,0.0,1970-01-01 00:02:44,False,True,True,False,False
0.2949327319722044,0.2575884431290826,-0.8299221918219124,0.0,0.0,0.0,-0.2914080289143918,-0.2744431499853273,-0.26594594074482064,-0.31480852520387187,-0.299278946832211,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.06648168562592964,-0.9461254235934948,-1.104564664399295,0.6864530016623664,-0.3257975659517104,0.0,1970-01-01 00:02:44,True,False,False,True,False
0.2949327319722044,0.2575884431290826,-0.8299221918219124,0.0,0.0,0.0,-0.2914080289143918,-0.2744431499853273,-0.26594594074482064,-0.31480852520387187,-0.299278946832211,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.06648168562592964,-0.9461254235934948,-1.104564664399295,1.2031478669044189,-0.3257975659517104,0.0,1970-01-01 00:02:45,True,False,False,True,False
0.3153055857541516,0.3121914081791527,0.6896121150449652,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.3281037587538315,-0.07139952516898353,-0.01484389116841673,0.2730971094687245,-0.3257975659517104,0.0,1970-01-01 00:02:45,False,True,True,False,False
0.3809514479404258,0.3296643569951751,0.6932869259442804,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.3281037587538315,-0.07139952516898353,-0.01484389116841673,-0.6569536479669699,-0.3257975659517104,0.0,1970-01-01 00:02:46,False,True,True,False,False
0.3243601874350168,0.2706931547410995,-0.817060353674309,0.0,0.0,0.0,-0.2972804776878636,-0.2755873365573362,-0.26594594074482064,-0.3161020784368412,-0.299278946832211,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.28096464647853403,-0.9691445261836136,-1.1081970669767314,2.133198624340113,-0.3257975659517104,0.0,1970-01-01 00:02:47,True,False,False,True,False
0.3809514479404258,0.3296643569951751,0.6932869259442804,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.3281037587538315,-0.07139952516898353,-0.01484389116841673,-0.45027570187014887,-0.3257975659517104,0.0,1970-01-01 00:02:47,False,True,True,False,False
0.3153055857541516,0.32748023839317236,0.6932869259442804,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.3281037587538315,-0.07139952516898353,-0.01484389116841673,0.2730971094687245,-0.3257975659517104,0.0,1970-01-01 00:02:48,False,True,True,False,False
0.26776892692960785,0.2706931547410995,-0.8078733264260207,0.0,0.0,0.0,-0.30197843670664093,-0.27673152312934507,-0.26594594074482064,-0.31739563166981044,-0.2999085615170946,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.28096464647853403,-0.9691445261836136,-1.1081970669767314,0.2730971094687245,-0.3257975659517104,0.0,1970-01-01 00:02:48,True,False,False,True,False
0.3153055857541516,0.32748023839317236,0.6932869259442804,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.3281037587538315,-0.07139952516898353,-0.01484389116841673,-0.9669705671122013,-0.3257975659517104,0.0,1970-01-01 00:02:49,False,True,True,False,False
0.3402057403765314,0.33840083140318655,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.18197251070040896,-0.025361319988746033,0.010582926873637207,0.47977505556554545,-0.3257975659517104,0.0,1970-01-01 00:02:50,False,True,True,False,False
0.26097797566895853,0.27506139194510504,-0.7968488937280747,0.0,0.0,0.0,-0.3058934025556221,-0.277875709701354,-0.26594594074482064,-0.31825800049179004,-0.2999085615170946,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.28096464647853403,-0.9691445261836136,-1.1081970669767314,1.6165037590980607,-0.3257975659517104,0.0,1970-01-01 00:02:50,True,False,False,True,False
0.3402057403765314,0.33840083140318655,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.18197251070040896,-0.025361319988746033,0.010582926873637207,1.8231817051948815,-0.3257975659517104,0.0,1970-01-01 00:02:51,False,True,True,False,False
0.26097797566895853,0.27506139194510504,-0.7968488937280747,0.0,0.0,0.0,-0.3058934025556221,-0.277875709701354,-0.26594594074482064,-0.31825800049179004,-0.2999085615170946,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21496988929311703,-0.9259837088271411,-1.0827702489346775,1.719842732146471,-0.3257975659517104,0.0,1970-01-01 00:02:51,True,False,False,True,False
0.2564506748285259,0.2816137477511137,-0.7858244610301289,0.0,0.0,0.0,-0.3094168718197051,-0.27901989627336293,-0.26594594074482064,-0.3191203693137695,-0.2999085615170946,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21496988929311703,-0.9259837088271411,-1.0827702489346775,1.0998088938560084,-0.3257975659517104,0.0,1970-01-01 00:02:53,True,False,False,True,False
0.3220965370148001,0.34276906860719203,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.18197251070040896,-0.025361319988746033,0.010582926873637207,-0.45027570187014887,-0.3257975659517104,0.0,1970-01-01 00:02:53,False,True,True,False,False
0.2949327319722044,0.29471845936313024,-0.7748000283321829,0.0,0.0,0.0,-0.31176585132909385,-0.2801640828453718,-0.2676045274925079,-0.31955155372475935,-0.3005381762019782,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21496988929311703,-0.9259837088271411,-1.0827702489346775,-1.0703095401606117,-0.3257975659517104,0.0,1970-01-01 00:02:54,True,False,False,True,False
0.30625098407328555,0.3449531872091948,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.18197251070040896,-0.025361319988746033,0.010582926873637207,-0.45027570187014887,-0.3257975659517104,0.0,1970-01-01 00:02:54,False,True,True,False,False
0.30625098407328555,0.3449531872091948,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.10557607417890691,0.06096031472419939,0.05417175780287239,-0.2435977557733279,-0.3257975659517104,0.0,1970-01-01 00:02:55,False,True,True,False,False
0.2949327319722044,0.29471845936313024,-0.7748000283321829,0.0,0.0,0.0,-0.31176585132909385,-0.2801640828453718,-0.2676045274925079,-0.31955155372475935,-0.3005381762019782,-0.28166283327998276,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.21496988929311703,-0.9259837088271411,-1.0827702489346775,0.583114028613956,-0.3257975659517104,0.0,1970-01-01 00:02:55,True,False,False,True,False
0.2519233739880933,0.34276906860719203,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.10557607417890691,0.06096031472419939,0.05417175780287239,1.6165037590980607,-0.3257975659517104,0.0,1970-01-01 00:02:57,False,True,True,False,False
0.3243601874350168,0.30782317097514716,-0.7619381901845794,0.0,0.0,0.0,-0.3141148308384825,-0.28073617613137625,-0.2676045274925079,-0.31998273813574907,-0.3005381762019782,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.19140033315546828,-0.891455054941963,-1.0646082360474962,1.926520678243292,-0.3257975659517104,0.0,1970-01-01 00:02:57,True,False,False,True,False
0.30851463449350225,0.3121914081791527,-0.7509137574866335,0.0,0.0,0.0,-0.315680817178075,-0.2818803627033852,-0.2676045274925079,-0.32041392254673884,-0.3011677908868618,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.19140033315546828,-0.891455054941963,-1.0646082360474962,-0.2435977557733279,-0.3257975659517104,0.0,1970-01-01 00:02:58,True,False,False,True,False
0.24965972356787655,0.3449531872091948,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,0.10557607417890691,0.06096031472419939,0.05417175780287239,1.6165037590980607,-0.3257975659517104,0.0,1970-01-01 00:02:59,False,True,True,False,False
0.30851463449350225,0.3121914081791527,-0.7509137574866335,0.0,0.0,0.0,-0.315680817178075,-0.2818803627033852,-0.2676045274925079,-0.32041392254673884,-0.3011677908868618,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.19140033315546828,-0.891455054941963,-1.0646082360474962,1.6165037590980607,-0.3257975659517104,0.0,1970-01-01 00:02:59,True,False,False,True,False
0.20438671516354953,0.3405849500051893,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.12304862035628687,0.020676885191491457,0.043274550070563515,-1.0703095401606117,-0.3257975659517104,0.0,1970-01-01 00:03:01,False,True,True,False,False
0.33567843953609877,0.32311200118916683,-0.7398893247886876,0.0,0.0,0.0,-0.31724680351766743,-0.2830245492753941,-0.2676045274925079,-0.3208451069577286,-0.3011677908868618,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.05469690755710505,-0.8310299106429013,-1.03191661285057,-1.0703095401606117,-0.3257975659517104,0.0,1970-01-01 00:03:01,True,False,False,True,False
0.3175692361743675,0.32748023839317236,-0.7288648920907416,0.0,0.0,0.0,-0.31842129327236174,-0.28359664256139855,-0.2676045274925079,-0.3212762913687184,-0.3011677908868618,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.05469690755710505,-0.8310299106429013,-1.03191661285057,-1.0703095401606117,-0.3257975659517104,0.0,1970-01-01 00:03:02,True,False,False,True,False
0.17043195886030446,0.33840083140318655,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.12304862035628687,0.020676885191491457,0.043274550070563515,-0.1402587827249174,-0.3257975659517104,0.0,1970-01-01 00:03:02,False,True,True,False,False
0.17043195886030446,0.33840083140318655,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.12304862035628687,0.020676885191491457,0.043274550070563515,-0.5536146749185593,-0.3257975659517104,0.0,1970-01-01 00:03:03,False,True,True,False,False
0.3175692361743675,0.32748023839317236,-0.7288648920907416,0.0,0.0,0.0,-0.31842129327236174,-0.28359664256139855,-0.2676045274925079,-0.3212762913687184,-0.3011677908868618,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.05469690755710505,-0.8310299106429013,-1.03191661285057,1.6165037590980607,-0.3257975659517104,0.0,1970-01-01 00:03:03,True,False,False,True,False
0.3017236832328529,0.3318484755971783,-0.7178404593927957,0.0,0.0,0.0,-0.31920428644215804,-0.2847408291334075,-0.2676045274925079,-0.3212762913687184,-0.30179740557174534,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.05469690755710505,-0.8310299106429013,-1.03191661285057,1.4098258130012398,-0.3257975659517104,0.0,1970-01-01 00:03:04,True,False,False,True,False
0.18175021096138602,0.3405849500051893,0.695124331393938,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.01227170650933723,0.06096031472419939,0.06870136811261744,-0.34693672882173837,-0.3257975659517104,0.0,1970-01-01 00:03:05,False,True,True,False,False
0.3017236832328529,0.3318484755971783,-0.7178404593927957,0.0,0.0,0.0,-0.31920428644215804,-0.2847408291334075,-0.2676045274925079,-0.3212762913687184,-0.30179740557174534,-0.28348587632694955,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.05469690755710505,-0.8310299106429013,-1.03191661285057,0.583114028613956,-0.3257975659517104,0.0,1970-01-01 00:03:05,True,False,False,True,False
0.23155052020614605,0.3515055430152035,0.6969617368435956,0.0,0.0,0.0,-0.32351074887603726,-0.30876874714559455,-0.30077626244625316,-0.3221386601906979,-0.30683432305081404,-0.2962471776557172,-0.06773130792926017,-0.12412579231435394,0.0,-0.06773130792926017,-0.12412579231435394,0.0,-0.01227170650933723,0.06096031472419939,0.06870136811261744,-0.2435977557733279,-0.3257975659517104,0.0,1970-01-01 00:03:06,False,True,True,False,False
