time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io,source_file
83000,,15.91,12.09,4.3,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,10.18,4.02,1.54,8,0,0,prio-cpu.csv
84000,,15.91,12.09,4.3,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,10.18,4.02,1.54,17,0,0,prio-cpu.csv
85000,,15.56,12.16,4.36,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,10.18,4.02,1.54,12,0,0,prio-cpu.csv
86000,,15.56,12.16,4.36,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.44,3.96,1.53,2,0,0,prio-cpu.csv
87000,,15.64,12.28,4.44,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.44,3.96,1.53,12,0,0,prio-cpu.csv
88000,,15.64,12.28,4.44,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.44,3.96,1.53,10,0,0,prio-cpu.csv
89000,,15.7,12.4,4.52,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.44,3.96,1.53,13,0,0,prio-cpu.csv
90000,,15.7,12.4,4.52,0,0,0,0.0,0.04,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.44,3.96,1.53,15,0,0,prio-cpu.csv
91000,,15.76,12.52,4.6,0,0,0,0.0,0.03,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,8.85,3.93,1.54,3,0,0,prio-cpu.csv
92000,,15.76,12.52,4.6,0,0,0,0.0,0.03,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,8.85,3.93,1.54,14,0,0,prio-cpu.csv
93000,,15.62,12.6,4.67,0,0,0,0.0,0.03,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,8.85,3.93,1.54,3,0,0,prio-cpu.csv
94000,,15.62,12.6,4.67,0,0,0,0.0,0.03,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,8.85,3.93,1.54,3,0,0,prio-cpu.csv
95000,,15.51,12.68,4.74,0,0,0,0.0,0.03,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,8.85,3.93,1.54,11,0,0,prio-cpu.csv
96000,,15.51,12.68,4.74,0,0,0,0.0,0.03,0.09,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.9,1.54,31,0,0,prio-cpu.csv
97000,,15.59,12.79,4.82,0,0,0,0.0,0.03,0.09,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.9,1.54,2,0,0,prio-cpu.csv
98000,,15.59,12.79,4.82,0,0,0,0.0,0.03,0.09,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.9,1.54,5,0,0,prio-cpu.csv
99000,,15.49,12.86,4.89,0,0,0,0.0,0.03,0.09,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.9,1.54,25,0,0,prio-cpu.csv
100000,,15.58,12.97,4.97,0,0,0,0.0,0.03,0.09,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.9,1.54,10,0,0,prio-cpu.csv
101000,,15.58,12.97,4.97,0,0,0,0.0,0.03,0.09,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.68,4.05,1.6,15,0,0,prio-cpu.csv
102000,,15.47,13.03,5.04,0,0,0,0.0,0.03,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.68,4.05,1.6,7,0,0,prio-cpu.csv
103000,,15.47,13.03,5.04,0,0,0,0.0,0.03,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.68,4.05,1.6,3,0,0,prio-cpu.csv
104000,,15.39,13.1,5.1,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.68,4.05,1.6,2,0,0,prio-cpu.csv
105000,,15.39,13.1,5.1,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.68,4.05,1.6,2,0,0,prio-cpu.csv
106000,,15.68,13.22,5.19,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.94,4.18,1.66,29,0,0,prio-cpu.csv
107000,,15.68,13.22,5.19,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.94,4.18,1.66,12,0,0,prio-cpu.csv
108000,,15.74,13.31,5.26,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.94,4.18,1.66,15,0,0,prio-cpu.csv
109000,,15.74,13.31,5.26,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.94,4.18,1.66,25,0,0,prio-cpu.csv
110000,,15.96,13.44,5.34,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.94,4.18,1.66,19,0,0,prio-cpu.csv
111000,,15.96,13.44,5.34,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.19,4.31,1.71,3,0,0,prio-cpu.csv
112000,,15.97,13.52,5.41,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.19,4.31,1.71,2,0,0,prio-cpu.csv
113000,,15.97,13.52,5.41,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.19,4.31,1.71,26,0,0,prio-cpu.csv
114000,,15.79,13.57,5.48,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.19,4.31,1.71,15,0,0,prio-cpu.csv
115000,,15.79,13.57,5.48,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.19,4.31,1.71,2,0,0,prio-cpu.csv
116000,,15.83,13.65,5.55,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.41,4.44,1.77,16,0,0,prio-cpu.csv
117000,,15.83,13.65,5.55,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.41,4.44,1.77,29,0,0,prio-cpu.csv
118000,,16.04,13.76,5.63,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.41,4.44,1.77,15,0,0,prio-cpu.csv
119000,,16.04,13.76,5.63,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.41,4.44,1.77,26,0,0,prio-cpu.csv
120000,,16.03,13.83,5.7,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,9.41,4.44,1.77,28,0,0,prio-cpu.csv
121000,,16.03,13.83,5.7,0,0,0,0.0,0.02,0.08,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.83,1.91,2,0,0,prio-cpu.csv
122000,,16.03,13.9,5.77,0,0,0,0.0,0.02,0.07,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.83,1.91,9,0,0,prio-cpu.csv
123000,,16.03,13.9,5.77,0,0,0,0.0,0.02,0.07,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.83,1.91,21,0,0,prio-cpu.csv
124000,,16.02,13.97,5.84,0,0,0,0.0,0.01,0.07,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.83,1.91,14,0,0,prio-cpu.csv
125000,,16.02,13.97,5.84,0,0,0,0.0,0.01,0.07,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.83,1.91,30,0,0,prio-cpu.csv
126000,,16.2,14.07,5.92,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.15,4.98,1.98,3,0,0,prio-cpu.csv
127000,,16.2,14.07,5.92,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.15,4.98,1.98,15,0,0,prio-cpu.csv
128000,,15.98,14.1,5.98,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.15,4.98,1.98,28,0,0,prio-cpu.csv
129000,,15.98,14.1,5.98,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.15,4.98,1.98,32,0,0,prio-cpu.csv
130000,,15.8,14.13,6.04,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.15,4.98,1.98,29,0,0,prio-cpu.csv
131000,,15.8,14.13,6.04,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.62,5.18,2.06,9,0,0,prio-cpu.csv
132000,,15.47,14.12,6.1,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.62,5.18,2.06,18,0,0,prio-cpu.csv
133000,,15.47,14.12,6.1,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.62,5.18,2.06,30,0,0,prio-cpu.csv
134000,,15.57,14.19,6.17,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.62,5.18,2.06,18,0,0,prio-cpu.csv
135000,,15.57,14.19,6.17,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.62,5.18,2.06,27,0,0,prio-cpu.csv
136000,,15.65,14.25,6.23,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.57,5.28,2.11,3,0,0,prio-cpu.csv
137000,,15.65,14.25,6.23,0,0,0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,11.57,5.28,2.11,6,0,0,prio-cpu.csv
138000,,15.71,14.3,6.3,0,0,0,0.0,0.01,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,11.57,5.28,2.11,2,0,0,prio-cpu.csv
139000,,15.71,14.3,6.3,0,0,0,0.0,0.01,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,11.57,5.28,2.11,2,0,0,prio-cpu.csv
140000,,15.58,14.33,6.36,0,0,0,0.0,0.01,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,11.57,5.28,2.11,2,0,0,prio-cpu.csv
141000,,15.58,14.33,6.36,0,0,0,0.0,0.01,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,12.88,5.66,2.24,10,0,0,prio-cpu.csv
142000,,16.02,14.45,6.44,0,0,0,0.0,0.01,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,12.88,5.66,2.24,10,0,0,prio-cpu.csv
143000,,16.02,14.45,6.44,0,0,0,0.0,0.01,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,12.88,5.66,2.24,27,0,0,prio-cpu.csv
144000,,16.19,14.53,6.51,0,0,0,0.9,0.17,0.1,0.18,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,12.88,5.66,2.24,2,1,0,prio-cpu.csv
145000,,16.19,14.53,6.51,0,0,0,0.9,0.17,0.1,0.18,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,12.88,5.66,2.24,8,1,0,prio-cpu.csv
146000,,16.34,14.61,6.58,0,0,0,2.0,0.39,0.15,0.32,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.17,5.63,2.25,10,1,0,prio-cpu.csv
147000,,16.34,14.61,6.58,0,0,0,2.0,0.39,0.15,0.32,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.17,5.63,2.25,6,1,0,prio-cpu.csv
148000,,16.28,14.66,6.65,0,0,0,2.91,0.61,0.19,0.63,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.17,5.63,2.25,11,0,0,prio-cpu.csv
149000,,16.28,14.66,6.65,0,0,0,2.91,0.61,0.19,0.63,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.17,5.63,2.25,2,0,0,prio-cpu.csv
150000,,16.95,14.83,6.74,0,0,0,3.11,0.72,0.22,0.69,0.16,0.09,0.0,0.0,0.0,0.0,0.0,0.0,12.17,5.63,2.25,8,0,0,prio-cpu.csv
151000,,16.95,14.83,6.74,0,0,0,3.11,0.72,0.22,0.69,0.16,0.09,0.0,0.0,0.0,0.0,0.0,0.0,12.24,5.75,2.31,13,0,0,prio-cpu.csv
152000,,17.32,14.97,6.82,0,0,0,2.72,0.73,0.23,0.57,0.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,12.24,5.75,2.31,11,0,0,prio-cpu.csv
153000,,17.32,14.97,6.82,0,0,0,2.72,0.73,0.23,0.57,0.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,12.24,5.75,2.31,3,0,0,prio-cpu.csv
154000,,17.08,15.0,6.89,0,0,0,2.23,0.71,0.22,0.46,0.15,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.24,5.75,2.31,7,0,0,prio-cpu.csv
155000,,17.08,15.0,6.89,0,0,0,2.23,0.71,0.22,0.46,0.15,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.24,5.75,2.31,15,0,0,prio-cpu.csv
156000,,16.7,15.0,6.94,0,0,0,1.82,0.68,0.22,0.38,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.87,2.37,11,0,0,prio-cpu.csv
157000,,16.7,15.0,6.94,0,0,0,1.82,0.68,0.22,0.38,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.87,2.37,10,0,0,prio-cpu.csv
158000,,16.76,15.07,7.01,0,0,0,1.49,0.66,0.22,0.31,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.87,2.37,12,0,0,prio-cpu.csv
159000,,16.76,15.07,7.01,0,0,0,1.49,0.66,0.22,0.31,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.87,2.37,14,0,0,prio-cpu.csv
160000,,16.44,15.06,7.07,0,0,0,1.22,0.64,0.22,0.25,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.87,2.37,30,0,0,prio-cpu.csv
161000,,16.44,15.06,7.07,0,0,0,1.22,0.64,0.22,0.25,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.36,5.99,2.43,15,0,0,prio-cpu.csv
162000,,16.54,15.13,7.13,0,0,0,1.0,0.62,0.22,0.2,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.36,5.99,2.43,11,0,0,prio-cpu.csv
163000,,16.54,15.13,7.13,0,0,0,1.0,0.62,0.22,0.2,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.36,5.99,2.43,8,0,0,prio-cpu.csv
164000,,16.26,15.12,7.19,0,0,0,0.82,0.6,0.21,0.17,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.36,5.99,2.43,19,0,0,prio-cpu.csv
165000,,16.26,15.12,7.19,0,0,0,0.82,0.6,0.21,0.17,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,12.36,5.99,2.43,24,0,0,prio-cpu.csv
166000,,16.39,15.18,7.26,0,0,0,0.67,0.58,0.21,0.14,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.45,5.91,2.42,5,0,0,prio-cpu.csv
167000,,16.39,15.18,7.26,0,0,0,0.67,0.58,0.21,0.14,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.45,5.91,2.42,33,0,0,prio-cpu.csv
168000,,16.14,15.18,7.31,0,0,0,0.55,0.56,0.21,0.11,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.45,5.91,2.42,15,0,0,prio-cpu.csv
169000,,16.14,15.18,7.31,0,0,0,0.55,0.56,0.21,0.11,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.45,5.91,2.42,29,0,0,prio-cpu.csv
170000,,16.11,15.2,7.37,0,0,0,0.45,0.54,0.21,0.09,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.45,5.91,2.42,28,0,0,prio-cpu.csv
171000,,16.11,15.2,7.37,0,0,0,0.45,0.54,0.21,0.09,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.73,6.06,2.49,29,0,0,prio-cpu.csv
172000,,16.09,15.23,7.43,0,0,0,0.36,0.52,0.21,0.07,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.73,6.06,2.49,29,0,0,prio-cpu.csv
173000,,16.09,15.23,7.43,0,0,0,0.36,0.52,0.21,0.07,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.73,6.06,2.49,23,0,0,prio-cpu.csv
174000,,16.26,15.29,7.49,0,0,0,0.3,0.5,0.2,0.06,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.73,6.06,2.49,2,0,0,prio-cpu.csv
175000,,16.26,15.29,7.49,0,0,0,0.3,0.5,0.2,0.06,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,11.73,6.06,2.49,18,0,0,prio-cpu.csv
176000,,16.39,15.35,7.56,0,0,0,0.24,0.49,0.2,0.05,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,11.83,6.18,2.54,25,0,0,prio-cpu.csv
177000,,16.39,15.35,7.56,0,0,0,0.24,0.49,0.2,0.05,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,11.83,6.18,2.54,31,0,0,prio-cpu.csv
178000,,16.32,15.37,7.62,0,0,0,0.2,0.47,0.2,0.04,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,11.83,6.18,2.54,10,0,0,prio-cpu.csv
179000,,16.32,15.37,7.62,0,0,0,0.2,0.47,0.2,0.04,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,11.83,6.18,2.54,28,0,0,prio-cpu.csv
180000,,16.44,15.42,7.68,0,0,0,0.16,0.45,0.2,0.03,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,11.83,6.18,2.54,6,0,0,prio-cpu.csv
181000,,16.44,15.42,7.68,0,0,0,0.16,0.45,0.2,0.03,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.41,6.39,2.63,2,0,0,prio-cpu.csv
182000,,16.36,15.44,7.74,0,0,0,0.13,0.44,0.2,0.02,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.41,6.39,2.63,2,0,0,prio-cpu.csv
183000,,16.36,15.44,7.74,0,0,0,0.13,0.44,0.2,0.02,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.41,6.39,2.63,28,0,0,prio-cpu.csv
184000,,16.29,15.46,7.8,0,0,0,0.11,0.42,0.2,0.02,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.41,6.39,2.63,26,0,0,prio-cpu.csv
185000,,16.29,15.46,7.8,0,0,0,0.11,0.42,0.2,0.02,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.41,6.39,2.63,18,0,0,prio-cpu.csv
186000,,16.24,15.48,7.85,0,0,0,0.09,0.41,0.2,0.01,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.72,2.76,2,0,0,prio-cpu.csv
187000,,16.24,15.48,7.85,0,0,0,0.09,0.41,0.2,0.01,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.72,2.76,4,0,0,prio-cpu.csv
188000,,16.19,15.49,7.91,0,0,0,0.07,0.4,0.19,0.01,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.72,2.76,29,0,0,prio-cpu.csv
189000,,16.19,15.49,7.91,0,0,0,0.07,0.4,0.19,0.01,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.72,2.76,15,0,0,prio-cpu.csv
190000,,16.16,15.51,7.96,0,0,0,0.06,0.38,0.19,0.01,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.72,2.76,10,0,0,prio-cpu.csv
191000,,16.16,15.51,7.96,0,0,0,0.06,0.38,0.19,0.01,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.46,6.82,2.81,19,0,0,prio-cpu.csv
192000,,16.13,15.53,8.02,0,0,0,0.04,0.37,0.19,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.46,6.82,2.81,11,0,0,prio-cpu.csv
193000,,16.13,15.53,8.02,0,0,0,0.04,0.37,0.19,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.46,6.82,2.81,2,0,0,prio-cpu.csv
194000,,16.1,15.54,8.07,0,0,0,0.03,0.36,0.19,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.46,6.82,2.81,14,0,0,prio-cpu.csv
195000,,16.1,15.54,8.07,0,0,0,0.03,0.36,0.19,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.46,6.82,2.81,15,0,0,prio-cpu.csv
196000,,16.27,15.59,8.13,0,0,0,0.03,0.35,0.19,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.74,6.99,2.89,16,0,0,prio-cpu.csv
197000,,16.27,15.59,8.13,0,0,0,0.03,0.35,0.19,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,13.74,6.99,2.89,26,1,0,prio-cpu.csv
198000,,16.4,15.64,8.2,0,0,0,0.02,0.33,0.19,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,13.74,6.99,2.89,21,0,0,prio-cpu.csv
199000,,16.4,15.64,8.2,0,0,0,0.02,0.33,0.19,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,13.74,6.99,2.89,17,0,0,prio-cpu.csv
200000,,16.32,15.65,8.25,0,0,0,0.02,0.32,0.19,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,13.74,6.99,2.89,16,0,0,prio-cpu.csv
201000,,16.32,15.65,8.25,0,0,0,0.02,0.32,0.19,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.34,3.03,7,0,0,prio-cpu.csv
202000,,16.08,15.63,8.3,0,0,0,0.01,0.31,0.18,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.34,3.03,8,0,0,prio-cpu.csv
203000,,16.08,15.63,8.3,0,0,0,0.01,0.31,0.18,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.34,3.03,16,0,0,prio-cpu.csv
204000,,16.07,15.64,8.35,0,0,0,0.01,0.3,0.18,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.34,3.03,17,0,0,prio-cpu.csv
205000,,16.07,15.64,8.35,0,0,0,0.01,0.3,0.18,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.34,3.03,28,1,0,prio-cpu.csv
206000,,16.05,15.65,8.4,0,0,0,0.55,0.39,0.2,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,15.13,7.52,3.11,8,1,0,prio-cpu.csv
207000,,16.05,15.65,8.4,0,0,0,0.55,0.39,0.2,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,15.13,7.52,3.11,15,0,0,prio-cpu.csv
208000,,16.59,15.76,8.47,0,0,0,1.17,0.51,0.23,0.18,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,15.13,7.52,3.11,2,1,0,prio-cpu.csv
209000,,16.59,15.76,8.47,0,0,0,1.17,0.51,0.23,0.18,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,15.13,7.52,3.11,2,0,0,prio-cpu.csv
210000,,16.84,15.83,8.54,0,0,0,1.14,0.52,0.23,0.14,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,15.13,7.52,3.11,3,0,0,prio-cpu.csv
211000,,16.84,15.83,8.54,0,0,0,1.14,0.52,0.23,0.14,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,16.08,7.84,3.23,2,0,0,prio-cpu.csv
212000,,16.69,15.84,8.59,0,0,0,0.93,0.51,0.23,0.12,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,16.08,7.84,3.23,14,0,0,prio-cpu.csv
213000,,16.69,15.84,8.59,0,0,0,0.93,0.51,0.23,0.12,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,16.08,7.84,3.23,2,0,0,prio-cpu.csv
214000,,16.56,15.84,8.64,0,0,0,0.76,0.49,0.23,0.09,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,16.08,7.84,3.23,2,0,0,prio-cpu.csv
215000,,16.56,15.84,8.64,0,0,0,0.76,0.49,0.23,0.09,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,16.08,7.84,3.23,31,0,0,prio-cpu.csv
216000,,16.46,15.85,8.69,0,0,0,0.62,0.47,0.23,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.73,3.22,14,0,0,prio-cpu.csv
217000,,16.46,15.85,8.69,0,0,0,0.62,0.47,0.23,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.73,3.22,19,0,0,prio-cpu.csv
218000,,16.38,15.85,8.74,0,0,0,0.51,0.46,0.23,0.06,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.73,3.22,5,0,0,prio-cpu.csv
219000,,16.38,15.85,8.74,0,0,0,0.51,0.46,0.23,0.06,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.73,3.22,2,0,0,prio-cpu.csv
220000,,16.31,15.86,8.79,0,0,0,0.42,0.44,0.22,0.05,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,14.88,7.73,3.22,2,0,0,prio-cpu.csv
221000,,16.31,15.86,8.79,0,0,0,0.42,0.44,0.22,0.05,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,13.84,7.63,3.22,28,0,0,prio-cpu.csv
222000,,16.25,15.86,8.84,0,0,0,0.34,0.43,0.22,0.04,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,13.84,7.63,3.22,10,0,0,prio-cpu.csv
