time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
571000,12,6.35,12.57,18.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71,11.2,7.58,15,0,0
572000,12,6.47,12.39,18.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71,11.2,7.58,3,0,0
573000,12,6.47,12.39,18.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71,11.2,7.58,5,0,0
574000,12,6.38,12.18,17.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71,11.2,7.58,17,0,0
575000,12,6.38,12.18,17.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.28,7.62,16,0,0
576000,12,6.31,11.98,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.28,7.62,15,0,0
577000,12,6.31,11.98,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.28,7.62,2,0,0
578000,12,6.44,11.81,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.28,7.62,16,0,0
579000,12,6.44,11.81,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,11.28,7.62,17,0,0
580000,12,6.72,11.69,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51,11.3,7.64,15,0,0
581000,12,6.72,11.69,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51,11.3,7.64,14,0,0
582000,12,6.77,11.54,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51,11.3,7.64,15,0,0
583000,12,6.77,11.54,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51,11.3,7.64,16,0,0
584000,12,6.63,11.35,17.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51,11.3,7.64,16,0,0
585000,12,6.63,11.35,17.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,11.32,7.67,2,0,0
586000,12,6.51,11.18,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,11.32,7.67,3,0,0
587000,12,6.51,11.18,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,11.32,7.67,16,0,0
588000,12,6.6,11.04,17.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,11.32,7.67,15,0,0
589000,12,6.6,11.04,17.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,11.32,7.67,7,0,0
590000,12,6.31,10.84,17.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,11.15,7.64,15,0,0
591000,12,6.31,10.84,17.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,11.15,7.64,14,0,0
592000,12,6.25,10.68,17.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,11.15,7.64,16,0,0
593000,12,6.25,10.68,17.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,11.15,7.64,8,0,0
594000,12,6.39,10.56,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,11.15,7.64,14,0,0
595000,12,6.39,10.56,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.17,7.66,13,0,0
596000,12,6.5,10.45,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.17,7.66,14,0,0
597000,12,6.5,10.45,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.17,7.66,11,0,0
598000,12,6.95,10.4,17.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.17,7.66,3,0,0
599000,12,6.95,10.4,17.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,11.17,7.66,14,0,0
600000,12,6.96,10.29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,11.2,7.69,2,0,0
601000,12,6.96,10.29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,11.2,7.69,17,0,0
602000,12,7.15,10.21,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,11.2,7.69,14,0,0
603000,12,7.15,10.21,16.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,11.2,7.69,14,0,0
604000,12,6.94,10.07,16.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,11.2,7.69,13,0,0
605000,12,6.94,10.07,16.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,11.23,7.72,14,0,0
606000,12,6.77,9.94,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,11.23,7.72,13,0,0
607000,12,6.77,9.94,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,11.23,7.72,3,0,0
608000,12,6.63,9.81,16.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,11.23,7.72,15,0,0
609000,12,6.63,9.81,16.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89,11.23,7.72,14,0,0
610000,12,6.69,9.72,16.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,11.26,7.75,19,0,0
611000,12,6.69,9.72,16.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,11.26,7.75,2,0,0
612000,12,6.57,9.6,16.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,11.26,7.75,20,0,0
613000,12,6.57,9.6,16.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,11.26,7.75,2,0,0
614000,12,6.46,9.48,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,11.26,7.75,15,0,0
615000,12,6.46,9.48,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,11.14,7.73,17,0,0
616000,12,6.56,9.4,16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,11.14,7.73,15,0,0
617000,12,6.56,9.4,16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,11.14,7.73,15,0,0
618000,12,6.46,9.28,16.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,11.14,7.73,17,0,0
619000,12,6.46,9.28,16.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,11.14,7.73,6,0,0
620000,12,6.37,9.18,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,11,7.7,4,0,0
621000,12,6.37,9.18,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,11,7.7,14,0,0
622000,12,6.3,9.07,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,11,7.7,15,0,0
623000,12,6.3,9.07,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,11,7.7,21,0,0
624000,12,6.43,9,16.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,11,7.7,15,0,0
625000,12,6.43,9,16.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,11.03,7.73,13,0,0
626000,12,6.35,8.91,16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,11.03,7.73,7,0,0
627000,12,6.35,8.91,16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,11.03,7.73,16,0,0
628000,12,6.29,8.81,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,11.03,7.73,13,0,0
629000,12,6.29,8.81,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,11.03,7.73,14,0,0
630000,12,6.23,8.72,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71,11.07,7.76,15,0,0
631000,12,6.23,8.72,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71,11.07,7.76,14,0,0
632000,12,6.55,8.69,15.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71,11.07,7.76,26,0,0
633000,12,6.55,8.69,15.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71,11.07,7.76,18,0,0
634000,12,6.45,8.61,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71,11.07,7.76,14,0,0
635000,12,6.45,8.61,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,11.1,7.79,2,0,0
636000,12,6.55,8.55,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,11.1,7.79,7,0,0
637000,12,6.55,8.55,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,11.1,7.79,13,0,0
638000,12,6.63,8.5,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,11.1,7.79,13,0,0
639000,12,6.63,8.5,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,11.1,7.79,18,0,0
640000,12,6.7,8.45,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,11.11,7.81,3,0,0
641000,12,6.7,8.45,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,11.11,7.81,17,0,0
642000,12,6.75,8.4,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,11.11,7.81,14,0,0
643000,12,6.75,8.4,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,11.11,7.81,14,0,0
644000,12,6.61,8.33,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14,11.11,7.81,18,0,0
645000,12,6.61,8.33,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,11.15,7.84,14,0,0
646000,12,6.86,8.31,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,11.15,7.84,16,0,0
647000,12,6.86,8.31,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,11.15,7.84,15,0,0
648000,12,6.89,8.27,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,11.15,7.84,16,0,0
649000,12,6.89,8.27,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,11.15,7.84,15,0,0
650000,12,6.73,8.2,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,11.19,7.87,15,0,0
651000,12,6.73,8.2,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,11.19,7.87,16,0,0
652000,12,6.59,8.12,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,11.19,7.87,11,0,0
653000,12,6.59,8.12,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,11.19,7.87,15,0,0
654000,12,6.67,8.09,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,11.19,7.87,16,0,0
655000,12,6.67,8.09,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,11.22,7.9,13,0,0
656000,12,6.73,8.05,15.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,11.22,7.9,3,0,0
657000,12,6.73,8.05,15.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,11.22,7.9,2,0,0
658000,12,6.77,8.02,15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,11.22,7.9,14,0,0
659000,12,6.77,8.02,15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84,11.22,7.9,12,0,0
660000,12,6.81,7.98,15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,11.25,7.93,14,0,0
661000,12,6.81,7.98,15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,11.25,7.93,14,0,0
662000,12,6.85,7.95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,11.25,7.93,2,0,0
663000,12,6.85,7.95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,11.25,7.93,14,0,0
664000,12,6.51,7.85,14.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,11.25,7.93,15,0,0
665000,12,6.51,7.85,14.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,11.27,7.95,16,0,0
666000,12,6.42,7.79,14.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,11.27,7.95,15,0,0
667000,12,6.42,7.79,14.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,11.27,7.95,4,0,0
668000,12,6.52,7.77,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,11.27,7.95,15,0,0
669000,12,6.52,7.77,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,11.27,7.95,14,0,0
670000,12,6.61,7.74,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.33,7.99,15,0,0
671000,12,6.61,7.74,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.33,7.99,16,0,0
672000,12,6.5,7.68,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.33,7.99,2,0,0
673000,12,6.5,7.68,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.33,7.99,15,0,0
674000,12,6.59,7.66,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.33,7.99,5,0,0
675000,12,6.59,7.66,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.37,8.02,4,0,0
676000,12,6.84,7.67,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.37,8.02,15,0,0
677000,12,6.84,7.67,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.37,8.02,11,0,0
678000,12,6.69,7.62,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.37,8.02,18,0,0
679000,12,6.69,7.62,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.37,8.02,15,0,0
680000,12,6.56,7.56,14.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73,11.4,8.05,15,0,0
681000,12,6.56,7.56,14.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73,11.4,8.05,15,0,0
682000,12,6.64,7.54,14.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73,11.4,8.05,3,0,0
683000,12,6.64,7.54,14.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73,11.4,8.05,14,0,0
684000,12,6.71,7.53,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73,11.4,8.05,3,0,0
685000,12,6.71,7.53,14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,11.43,8.07,16,0,0
686000,12,6.58,7.47,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,11.43,8.07,15,0,0
687000,12,6.58,7.47,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,11.43,8.07,16,0,0
688000,12,6.47,7.43,14.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,11.43,8.07,14,0,0
689000,12,6.47,7.43,14.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,11.43,8.07,13,0,0
690000,12,6.39,7.38,14.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04,11.27,8.04,3,0,0
691000,12,6.39,7.38,14.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04,11.27,8.04,16,0,0
692000,12,6.68,7.4,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04,11.27,8.04,15,0,0
693000,12,6.68,7.4,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04,11.27,8.04,14,0,0
694000,12,6.55,7.35,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04,11.27,8.04,19,0,0
695000,12,6.55,7.35,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,11.37,8.09,16,0,0
696000,12,6.45,7.31,14.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,11.37,8.09,14,0,0
697000,12,6.45,7.31,14.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,11.37,8.09,4,0,0
698000,12,6.37,7.27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,11.37,8.09,2,0,0
699000,12,6.37,7.27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,11.37,8.09,3,0,0
700000,12,6.48,7.26,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64,11.39,8.12,2,0,0
701000,12,6.48,7.26,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64,11.39,8.12,10,0,0
702000,12,6.39,7.21,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64,11.39,8.12,2,0,0
703000,12,6.39,7.21,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64,11.39,8.12,16,0,0
704000,12,6.32,7.17,13.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64,11.39,8.12,14,0,0
705000,12,6.32,7.17,13.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.42,8.14,15,0,0
706000,12,6.44,7.17,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.42,8.14,15,0,0
707000,12,6.44,7.17,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.42,8.14,2,0,0
708000,12,6.36,7.13,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.42,8.14,15,0,0
709000,12,6.36,7.13,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.42,8.14,2,0,0
710000,12,6.29,7.09,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89,11.25,8.1,2,0,0
711000,12,6.29,7.09,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89,11.25,8.1,15,0,0
712000,12,6.42,7.09,13.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89,11.25,8.1,15,0,0
713000,12,6.42,7.09,13.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89,11.25,8.1,14,0,0
714000,12,6.71,7.12,13.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89,11.25,8.1,3,0,0
715000,12,6.71,7.12,13.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,11.31,8.14,16,0,0
716000,12,6.58,7.08,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,11.31,8.14,17,0,0
717000,12,6.58,7.08,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,11.31,8.14,15,0,0
718000,12,6.47,7.05,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,11.31,8.14,14,0,0
719000,12,6.47,7.05,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,11.31,8.14,2,0,0
720000,12,6.39,7.01,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,11.34,8.17,14,0,0
721000,12,6.39,7.01,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,11.34,8.17,15,0,0
722000,12,6.68,7.04,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,11.34,8.17,11,0,0
723000,12,6.68,7.04,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,11.34,8.17,13,0,0
724000,12,6.73,7.04,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,11.34,8.17,16,0,0
725000,12,6.73,7.04,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,11.37,8.19,13,0,0
726000,12,6.78,7.04,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,11.37,8.19,13,0,0
727000,12,6.78,7.04,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,11.37,8.19,16,0,0
728000,12,7,7.07,13.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,11.37,8.19,18,0,0
729000,12,7,7.07,13.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49,11.37,8.19,3,0,0
730000,12,6.82,7.04,13.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,11.38,8.21,15,0,0
731000,12,6.82,7.04,13.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,11.38,8.21,2,0,0
732000,12,6.67,7,13.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,11.38,8.21,2,0,0
733000,12,6.67,7,13.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,11.38,8.21,15,0,0
734000,12,6.55,6.97,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,11.38,8.21,15,0,0
735000,12,6.55,6.97,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65,11.4,8.24,17,0,0
736000,12,6.63,6.97,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65,11.4,8.24,2,0,0
737000,12,6.63,6.97,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65,11.4,8.24,15,0,0
738000,12,6.7,6.97,13.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65,11.4,8.24,15,0,0
739000,12,6.7,6.97,13.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65,11.4,8.24,3,0,0
740000,12,6.57,6.94,13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,11.3,8.22,15,0,0
741000,12,6.57,6.94,13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,11.3,8.22,16,0,0
742000,12,6.65,6.94,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,11.3,8.22,15,0,0
743000,12,6.65,6.94,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,11.3,8.22,4,0,0
744000,12,6.71,6.94,12.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,11.3,8.22,10,0,0
745000,12,6.71,6.94,12.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,11.33,8.25,16,0,0
746000,12,6.76,6.94,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,11.33,8.25,5,0,0
747000,12,6.76,6.94,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,11.33,8.25,3,0,0
748000,12,6.62,6.91,12.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,11.33,8.25,13,0,0
749000,12,6.62,6.91,12.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,11.33,8.25,15,0,0
750000,12,6.69,6.92,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.35,8.27,13,0,0
751000,12,6.69,6.92,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.35,8.27,15,0,0
752000,12,6.75,6.92,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.35,8.27,14,0,0
753000,12,6.75,6.92,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.35,8.27,2,0,0
754000,12,6.79,6.92,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.35,8.27,18,0,0
755000,12,6.79,6.92,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45,11.36,8.29,4,0,0
756000,12,6.65,6.89,12.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45,11.36,8.29,14,0,0
757000,12,6.65,6.89,12.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45,11.36,8.29,13,0,0
758000,12,6.71,6.89,12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45,11.36,8.29,18,0,0
759000,12,6.71,6.89,12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45,11.36,8.29,15,0,0
760000,12,6.58,6.86,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.37,8.31,17,0,0
761000,12,6.58,6.86,12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.37,8.31,3,0,0
762000,12,6.47,6.84,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.37,8.31,13,0,0
763000,12,6.47,6.84,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.37,8.31,15,0,0
764000,12,6.57,6.84,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.37,8.31,15,0,0
765000,12,6.57,6.84,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,11.58,8.4,15,0,0
766000,12,6.65,6.85,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,11.58,8.4,15,0,0
767000,12,6.65,6.85,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,11.58,8.4,14,0,0
768000,12,6.53,6.82,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,11.58,8.4,2,0,0
769000,12,6.53,6.82,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,11.58,8.4,13,0,0
770000,12,6.43,6.79,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,11.59,8.42,14,0,0
771000,12,6.43,6.79,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,11.59,8.42,15,0,0
772000,12,6.35,6.76,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,11.59,8.42,17,0,0
773000,12,6.35,6.76,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,11.59,8.42,2,0,0
774000,12,6.65,6.81,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,11.59,8.42,11,0,0
775000,12,6.65,6.81,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.43,8.38,2,0,0
776000,12,6.71,6.81,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.43,8.38,16,0,0
777000,12,6.71,6.81,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.43,8.38,4,0,0
778000,12,6.76,6.82,12.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.43,8.38,3,0,0
779000,12,6.76,6.82,12.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.43,8.38,14,0,0
780000,12,6.99,6.86,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,11.56,8.44,15,0,0
781000,12,6.99,6.86,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,11.56,8.44,16,0,0
782000,12,6.81,6.83,12.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.21,11.56,8.44,4,0,0
