comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[368089,-1,1,0.516,0.516,0.516,0.516,0.00,0
cc[367945,-1,1,0.746,0.746,0.746,0.746,0.00,0
cc[367657,-1,1,0.711,0.711,0.711,0.711,0.00,0
cc[367369,-1,1,1.170,1.170,1.170,1.170,0.00,0
cc[367081,-1,1,0.607,0.607,0.607,0.607,0.00,0
cc[369521,-1,1,0.621,0.621,0.621,0.621,0.00,0
cc[366793,-1,1,0.597,0.597,0.597,0.597,0.00,0
ln[368801,-1,1,1.022,1.022,1.022,1.022,0.00,0
ln[368513,-1,1,0.889,0.889,0.889,0.889,0.00,0
cc[369801,-1,1,0.528,0.528,0.528,0.528,0.00,0
cc[369369,-1,1,0.747,0.747,0.747,0.747,0.00,0
ln[368649,-1,2,1.235,0.016,0.617,1.219,97.32,0
cc[367785,-1,1,0.533,0.533,0.533,0.533,0.00,0
cc[369793,-1,1,0.482,0.482,0.482,0.482,0.00,0
cc[367209,-1,1,0.634,0.634,0.634,0.634,0.00,0
cc[369361,-1,1,0.576,0.576,0.576,0.576,0.00,0
cc[368209,-1,1,0.847,0.847,0.847,0.847,0.00,0
cc[367345,-1,1,0.579,0.579,0.579,0.579,0.00,0
cc[367201,-1,1,0.564,0.564,0.564,0.564,0.00,0
cc[367057,-1,1,0.469,0.469,0.469,0.469,0.00,0
cc[369497,-1,1,0.558,0.558,0.558,0.558,0.00,0
cc[366913,-1,1,0.606,0.606,0.606,0.606,0.00,0
cc[366769,-1,1,0.830,0.830,0.830,0.830,0.00,0
ln[368777,-1,1,1.013,1.013,1.013,1.013,0.00,0
cc[368201,-1,1,0.528,0.528,0.528,0.528,0.00,0
cc[367481,-1,1,0.639,0.639,0.639,0.639,0.00,0
ln[368625,-1,1,0.999,0.999,0.999,0.999,0.00,0
ln[368481,-1,1,1.067,1.067,1.067,1.067,0.00,0
cc[368049,-1,1,0.550,0.550,0.550,0.550,0.00,0
cc[367905,-1,1,0.640,0.640,0.640,0.640,0.00,0
cc[367617,-1,1,0.628,0.628,0.628,0.628,0.00,0
cc[367329,-1,1,0.490,0.490,0.490,0.490,0.00,0
cc[367185,-1,1,0.640,0.640,0.640,0.640,0.00,0
cc[369337,-1,1,0.512,0.512,0.512,0.512,0.00,0
cc[368185,-1,1,0.638,0.638,0.638,0.638,0.00,0
cc[367753,-1,1,0.642,0.642,0.642,0.642,0.00,0
cc[367465,-1,1,0.612,0.612,0.612,0.612,0.00,0
cc[367321,-1,1,0.690,0.690,0.690,0.690,0.00,0
cc[367177,-1,1,0.705,0.705,0.705,0.705,0.00,0
cc[369473,-1,1,0.583,0.583,0.583,0.583,0.00,0
cc[366745,-1,1,0.831,0.831,0.831,0.831,0.00,0
ln[368753,-1,1,0.993,0.993,0.993,0.993,0.00,0
ln[368465,-1,1,0.887,0.887,0.887,0.887,0.00,0
