comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[346809],-1,1,0.481,0.481,0.481,0.481,0.00,0
cc[348673],-1,1,0.550,0.550,0.550,0.550,0.00,0
cc[348529],-1,1,0.352,0.352,0.352,0.352,0.00,0
ln[348241],-1,1,1.038,1.038,1.038,1.038,0.00,0
ln[348097],-1,1,1.127,1.127,1.127,1.127,0.00,0
ln[347953],-1,1,1.083,1.083,1.083,1.083,0.00,0
ln[347809],-1,1,0.690,0.690,0.690,0.690,0.00,0
cc[347521],-1,1,0.615,0.615,0.615,0.615,0.00,0
cc[346657],-1,1,0.667,0.667,0.667,0.667,0.00,0
cc[346513],-1,1,0.673,0.673,0.673,0.673,0.00,0
cc[346369],-1,1,0.615,0.615,0.615,0.615,0.00,0
ln[347945],-1,1,1.223,1.223,1.223,1.223,0.00,0
ld[347801],-1,1,174.030,174.030,174.030,174.030,0.00,0
cc[347225],-1,1,0.639,0.639,0.639,0.639,0.00,0
cc[346649],-1,1,0.773,0.773,0.773,0.773,0.00,0
cc[346361],-1,1,0.648,0.648,0.648,0.648,0.00,0
cc[346073],-1,1,0.711,0.711,0.711,0.711,0.00,0
ld[347793],-1,1,259.102,259.102,259.102,259.102,0.00,0
cc[347217],-1,1,0.494,0.494,0.494,0.494,0.00,0
cc[347073],-1,1,0.654,0.654,0.654,0.654,0.00,0
cc[346929],-1,1,0.800,0.800,0.800,0.800,0.00,0
cc[346497],-1,1,0.697,0.697,0.697,0.697,0.00,0
cc[348937],-1,1,0.588,0.588,0.588,0.588,0.00,0
cc[348505],-1,1,0.532,0.532,0.532,0.532,0.00,0
ln[348217],-1,1,0.979,0.979,0.979,0.979,0.00,0
ln[347929],-1,1,0.756,0.756,0.756,0.756,0.00,0
cc[349217],-1,1,0.620,0.620,0.620,0.620,0.00,0
cc[346633],-1,1,0.815,0.815,0.815,0.815,0.00,0
cc[346489],-1,1,0.643,0.643,0.643,0.643,0.00,0
cc[348929],-1,1,0.444,0.444,0.444,0.444,0.00,0
cc[346201],-1,1,0.699,0.699,0.699,0.699,0.00,0
ln[348209],-1,1,1.230,1.230,1.230,1.230,0.00,0
cc[346714],-1,1,0.598,0.598,0.598,0.598,0.00,0
cc[346570],-1,1,0.682,0.682,0.682,0.682,0.00,0
cc[346426],-1,1,0.589,0.589,0.589,0.589,0.00,0
cc[348722],-1,1,0.539,0.539,0.539,0.539,0.00,0
cc[346138],-1,1,0.590,0.590,0.590,0.590,0.00,0
ln[348146],-1,1,1.022,1.022,1.022,1.022,0.00,0
ln[347858],-1,1,0.946,0.946,0.946,0.946,0.00,0
cc[347426],-1,1,0.744,0.744,0.744,0.744,0.00,0
cc[346418],-1,1,0.565,0.565,0.565,0.565,0.00,0
cc[348858],-1,1,0.589,0.589,0.589,0.589,0.00,0
ln[348138],-1,2,1.462,0.018,0.731,1.443,97.43,0
cc[347562],-1,1,0.718,0.718,0.718,0.718,0.00,0
cc[347418],-1,1,0.783,0.783,0.783,0.783,0.00,0
cc[346986],-1,1,1.099,1.099,1.099,1.099,0.00,0
cc[346842],-1,1,0.708,0.708,0.708,0.708,0.00,0
cc[348706],-1,1,0.547,0.547,0.547,0.547,0.00,0
cc[346690],-1,1,0.574,0.574,0.574,0.574,0.00,0
cc[346546],-1,1,0.852,0.852,0.852,0.852,0.00,0
cc[346402],-1,1,0.725,0.725,0.725,0.725,0.00,0
cc[346258],-1,1,0.487,0.487,0.487,0.487,0.00,0
cc[346114],-1,1,0.486,0.486,0.486,0.486,0.00,0
ln[348122],-1,1,1.125,1.125,1.125,1.125,0.00,0
ln[347978],-1,1,1.037,1.037,1.037,1.037,0.00,0
cc[347690],-1,1,0.509,0.509,0.509,0.509,0.00,0
cc[347258],-1,1,0.687,0.687,0.687,0.687,0.00,0
cc[346538],-1,1,0.655,0.655,0.655,0.655,0.00,0
cc[346394],-1,1,0.829,0.829,0.829,0.829,0.00,0
cc[348834],-1,1,0.596,0.596,0.596,0.596,0.00,0
cc[346250],-1,1,0.606,0.606,0.606,0.606,0.00,0
ld[348546],-1,1,280.762,280.762,280.762,280.762,0.00,0
ln[348114],-1,1,1.158,1.158,1.158,1.158,0.00,0
ln[347826],-1,1,1.064,1.064,1.064,1.064,0.00,0
cc[347106],-1,1,0.574,0.574,0.574,0.574,0.00,0
cc[346962],-1,1,0.636,0.636,0.636,0.636,0.00,0
cc[346674],-1,1,0.632,0.632,0.632,0.632,0.00,0
cc[346666],-1,1,0.719,0.719,0.719,0.719,0.00,0
