comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
sh[368304],-1,1,0.403,0.403,0.403,0.403,0.00,0
mv[368160],-1,1,1.805,1.805,1.805,1.805,0.00,0
cat[368016],-1,1,1.964,1.964,1.964,1.964,0.00,0
sed[367872],-1,1,2.795,2.795,2.795,2.795,0.00,0
as[367728],-1,1,41.342,41.342,41.342,41.342,0.00,0
cc[367584],-1,1,1.218,1.218,1.218,1.218,0.00,0
cc[367440],-1,1,0.603,0.603,0.603,0.603,0.00,0
generate-gitweb[369880],-1,1,0.252,0.252,0.252,0.252,0.00,0
cc[367296],-1,1,0.659,0.659,0.659,0.659,0.00,0
sh[369736],-1,1,0.350,0.350,0.350,0.350,0.00,0
cc[367152],-1,1,0.709,0.709,0.709,0.709,0.00,0
pwd[369592],-1,1,0.980,0.980,0.980,0.980,0.00,0
cc1[367008],-1,1,72.183,72.183,72.183,72.183,0.00,0
as[369448],-1,1,15.312,15.312,15.312,15.312,0.00,0
as[366864],-1,1,6.064,6.064,6.064,6.064,0.00,0
cc[369304],-1,1,0.749,0.749,0.749,0.749,0.00,0
as[366720],-1,1,3.850,3.850,3.850,3.850,0.00,0
mkdir[369160],-1,1,1.017,1.017,1.017,1.017,0.00,0
cpuUsage.sh[366576],-1,1,0.364,0.364,0.364,0.364,0.00,0
msgfmt[369016],-1,2,2.248,0.307,1.124,1.941,72.63,0
sh[368872],-1,1,0.348,0.348,0.348,0.348,0.00,0
sh[368728],-1,1,0.318,0.318,0.318,0.318,0.00,0
ln[368584],-1,1,0.880,0.880,0.880,0.880,0.00,0
ln[368440],-1,1,0.916,0.916,0.916,0.916,0.00,0
chmod[368296],-1,1,1.121,1.121,1.121,1.121,0.00,0
cc[368152],-1,1,0.493,0.493,0.493,0.493,0.00,0
cat[368008],-1,1,1.792,1.792,1.792,1.792,0.00,0
cat[367864],-1,1,1.343,1.343,1.343,1.343,0.00,0
cc[367720],-1,1,0.596,0.596,0.596,0.596,0.00,0
as[367576],-1,1,8.745,8.745,8.745,8.745,0.00,0
cc[367432],-1,1,0.694,0.694,0.694,0.694,0.00,0
sed[369872],-1,1,3.529,3.529,3.529,3.529,0.00,0
gvfs-afc-volume[4096/4088],4088,36,1.084,0.021,0.030,0.050,3.20,0
cc[367288],-1,1,0.642,0.642,0.642,0.642,0.00,0
sed[369728],-1,1,0.719,0.719,0.719,0.719,0.00,0
cc[367144],-1,1,0.691,0.691,0.691,0.691,0.00,0
pwd[369584],-1,1,0.715,0.715,0.715,0.715,0.00,0
cc[367000],-1,1,0.597,0.597,0.597,0.597,0.00,0
cc[369440],-1,1,0.624,0.624,0.624,0.624,0.00,0
cc[366856],-1,1,0.647,0.647,0.647,0.647,0.00,0
cc1[369296],-1,1,76.818,76.818,76.818,76.818,0.00,0
cc1[366712],-1,1,122.737,122.737,122.737,122.737,0.00,0
ld[369152],-1,1,92.605,92.605,92.605,92.605,0.00,0
uname[366568],-1,1,0.822,0.822,0.822,0.822,0.00,0
msgfmt[369008],-1,1,5.591,5.591,5.591,5.591,0.00,0
git[368864],-1,1,1.502,1.502,1.502,1.502,0.00,0
kworker/u49:19-[343024],2,494,36.572,0.002,0.074,12.978,35.93,0
rm[368720],-1,1,0.662,0.662,0.662,0.662,0.00,0
libuv-worker[314600/314555],314555,4,0.209,0.038,0.052,0.060,9.09,0
rm[368576],-1,1,0.948,0.948,0.948,0.948,0.00,0
migration/7[72],2,10,0.112,0.006,0.011,0.017,11.85,0
ln[368432],-1,1,0.961,0.961,0.961,0.961,0.00,0
cc1[368144],-1,1,85.076,85.076,85.076,85.076,0.00,0
sed[368000],-1,1,2.849,2.849,2.849,2.849,0.00,0
systemd[334408],1,1,0.407,0.407,0.407,0.407,0.00,0
systemd-userwor[362688],654,1,0.056,0.056,0.056,0.056,0.00,0
cc[367856],-1,1,0.801,0.801,0.801,0.801,0.00,0
cat[367712],-1,1,1.802,1.802,1.802,1.802,0.00,0
cc[367568],-1,1,0.517,0.517,0.517,0.517,0.00,0
cc[367424],-1,1,0.520,0.520,0.520,0.520,0.00,0
as[369864],-1,1,23.264,23.264,23.264,23.264,0.00,0
cc1[367280],-1,1,80.370,80.370,80.370,80.370,0.00,0
sh[369720],-1,1,0.223,0.223,0.223,0.223,0.00,0
cc[367136],-1,1,0.656,0.656,0.656,0.656,0.00,0
pwd[369576],-1,2,1.152,0.015,0.576,1.136,97.23,0
cc1[366992],-1,1,32.796,32.796,32.796,32.796,0.00,0
cc1[369432],-1,1,171.948,171.948,171.948,171.948,0.00,0
cc1[366848],-1,1,172.579,172.579,172.579,172.579,0.00,0
cc[369288],-1,1,0.584,0.584,0.584,0.584,0.00,0
cat[366704],-1,1,1.072,1.072,1.072,1.072,0.00,0
napi/phy0-0[928],2,20,0.414,0.010,0.020,0.050,10.19,0
collect2[369144],-1,1,0.474,0.474,0.474,0.474,0.00,0
perf[366560],345703,49,113.307,0.000,2.312,30.215,34.99,0
