time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
623000,12,21.88,22.22,20.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88,13.62,7.52,7,0,0
624000,12,21.9,22.21,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88,13.62,7.52,30,0,0
625000,12,21.9,22.21,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88,13.62,7.52,6,0,0
626000,12,21.92,22.2,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88,13.62,7.52,16,0,0
627000,12,21.92,22.2,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,13.76,7.59,3,0,0
628000,12,21.93,22.2,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,13.76,7.59,17,0,0
629000,12,21.93,22.2,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,13.76,7.59,2,0,0
630000,12,22.12,22.22,20.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,13.76,7.59,8,0,0
631000,12,22.12,22.22,20.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,13.76,7.59,3,0,0
632000,12,22.28,22.25,20.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,13.83,7.65,16,0,0
633000,12,22.28,22.25,20.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,13.83,7.65,2,0,0
634000,12,22.59,22.31,20.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,13.83,7.65,13,0,0
635000,12,22.59,22.31,20.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,13.83,7.65,3,0,0
636000,12,22.85,22.36,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,13.83,7.65,4,0,0
637000,12,22.85,22.36,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,13.63,7.62,17,0,0
638000,12,23.78,22.55,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,13.63,7.62,34,0,0
639000,12,23.78,22.55,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,13.63,7.62,20,0,0
640000,12,24.72,22.76,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,13.63,7.62,34,0,0
641000,12,24.72,22.76,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,13.63,7.62,4,0,0
642000,12,25.14,22.9,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,13.47,7.6,3,0,0
643000,12,25.14,22.9,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,13.47,7.6,17,0,0
644000,12,24.93,22.93,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,13.47,7.6,3,0,0
645000,12,24.93,22.93,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,13.47,7.6,15,0,0
646000,12,24.94,23,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.43,13.47,7.6,3,0,0
647000,12,24.94,23,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.51,7.64,18,0,0
648000,12,24.77,23.03,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.51,7.64,4,0,0
649000,12,24.77,23.03,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.51,7.64,7,0,0
650000,12,24.27,23,20.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.51,7.64,2,0,0
651000,12,24.27,23,20.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55,13.51,7.64,2,0,0
652000,12,23.86,22.97,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,13.82,7.78,15,0,0
653000,12,23.86,22.97,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,13.82,7.78,2,0,0
654000,12,23.7,22.97,20.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,13.82,7.78,13,0,0
655000,12,23.7,22.97,20.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,13.82,7.78,28,0,0
656000,12,23.39,22.93,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,13.82,7.78,2,0,0
657000,12,23.39,22.93,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,13.89,7.83,14,0,0
658000,12,23.14,22.9,20.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,13.89,7.83,3,0,0
659000,12,23.14,22.9,20.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,13.89,7.83,4,0,0
660000,12,22.93,22.87,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,13.89,7.83,3,0,0
661000,12,22.93,22.87,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12,13.89,7.83,33,0,0
662000,12,22.58,22.81,20.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,13.97,7.89,29,0,0
663000,12,22.58,22.81,20.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,13.97,7.89,3,0,0
664000,12,22.47,22.79,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,13.97,7.89,33,0,0
665000,12,22.47,22.79,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,13.97,7.89,16,0,0
666000,12,22.39,22.76,20.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,13.97,7.89,15,0,0
667000,12,22.39,22.76,20.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64,14.07,7.96,4,0,0
668000,12,22.32,22.73,20.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64,14.07,7.96,6,0,0
669000,12,22.32,22.73,20.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64,14.07,7.96,3,0,0
670000,12,22.08,22.68,20.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64,14.07,7.96,6,0,0
671000,12,22.08,22.68,20.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64,14.07,7.96,7,0,0
672000,12,22.06,22.65,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,14.14,8.01,17,0,0
673000,12,22.06,22.65,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,14.14,8.01,30,0,0
674000,12,22.05,22.63,20.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,14.14,8.01,17,0,0
675000,12,22.05,22.63,20.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,14.14,8.01,6,0,0
676000,12,22.04,22.61,20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,14.14,8.01,15,0,0
677000,12,22.04,22.61,20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,14.1,8.03,17,0,0
678000,12,22.21,22.62,20.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,14.1,8.03,2,0,0
679000,12,22.21,22.62,20.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,14.1,8.03,32,0,0
680000,12,22.35,22.64,20.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,14.1,8.03,10,0,0
681000,12,22.35,22.64,20.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,14.1,8.03,9,0,0
682000,12,22.29,22.62,20.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02,14.07,8.05,5,0,0
683000,12,22.29,22.62,20.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02,14.07,8.05,34,0,0
684000,12,22.6,22.66,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02,14.07,8.05,15,0,0
685000,12,22.6,22.66,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02,14.07,8.05,9,0,0
686000,12,22.49,22.64,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02,14.07,8.05,18,0,0
687000,12,22.49,22.64,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,14.12,8.1,4,0,0
688000,12,22.22,22.58,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,14.12,8.1,3,0,0
689000,12,22.22,22.58,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,14.12,8.1,43,0,0
690000,12,22.54,22.63,20.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,14.12,8.1,11,0,0
691000,12,22.54,22.63,20.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,14.12,8.1,3,0,0
692000,12,22.62,22.64,20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89,13.9,8.06,19,0,0
693000,12,22.62,22.64,20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89,13.9,8.06,7,0,0
694000,12,22.51,22.62,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89,13.9,8.06,16,0,0
695000,12,22.51,22.62,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89,13.9,8.06,36,0,0
696000,12,22.78,22.67,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89,13.9,8.06,17,0,0
697000,12,22.78,22.67,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82,13.9,8.1,3,0,0
698000,12,23,22.71,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82,13.9,8.1,14,0,0
699000,12,23,22.71,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82,13.9,8.1,19,0,0
700000,12,23,22.72,20.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82,13.9,8.1,2,0,0
701000,12,23,22.72,20.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.82,13.9,8.1,27,0,0
702000,12,23.18,22.76,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59,13.87,8.12,17,0,0
703000,12,23.18,22.76,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59,13.87,8.12,3,0,0
704000,12,22.78,22.7,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59,13.87,8.12,2,0,0
705000,12,22.78,22.7,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59,13.87,8.12,9,0,0
706000,12,22.46,22.65,20.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59,13.87,8.12,27,0,0
707000,12,22.46,22.65,20.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.46,13.85,8.14,6,0,0
708000,12,22.56,22.66,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.46,13.85,8.14,4,0,0
709000,12,22.56,22.66,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.46,13.85,8.14,6,0,0
710000,12,22.64,22.67,20.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.46,13.85,8.14,4,0,0
711000,12,22.64,22.67,20.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.46,13.85,8.14,21,0,0
712000,12,22.52,22.65,20.82,0,0,0,0.18,0.03,0,0,0,0,0,0,0,0,0,0,14.35,13.84,8.17,4,0,0
713000,12,22.52,22.65,20.82,0,0,0,0.18,0.03,0,0,0,0,0,0,0,0,0,0,14.35,13.84,8.17,2,0,0
714000,12,22.61,22.66,20.84,0,0,0,0.14,0.03,0,0,0,0,0,0,0,0,0,0,14.35,13.84,8.17,3,0,0
715000,12,22.61,22.66,20.84,0,0,0,0.14,0.03,0,0,0,0,0,0,0,0,0,0,14.35,13.84,8.17,3,0,0
716000,12,22.31,22.61,20.84,0,0,0,0.12,0.02,0,0,0,0,0,0,0,0,0,0,14.35,13.84,8.17,2,0,0
717000,12,22.31,22.61,20.84,0,0,0,0.12,0.02,0,0,0,0,0,0,0,0,0,0,14.4,13.86,8.21,8,0,0
718000,12,22.26,22.59,20.85,0,0,0,0.09,0.02,0,0,0,0,0,0,0,0,0,0,14.4,13.86,8.21,17,0,0
719000,12,22.26,22.59,20.85,0,0,0,0.09,0.02,0,0,0,0,0,0,0,0,0,0,14.4,13.86,8.21,16,0,0
720000,12,22.39,22.6,20.86,0,0,0,0.08,0.02,0,0,0,0,0,0,0,0,0,0,14.4,13.86,8.21,3,0,0
721000,12,22.39,22.6,20.86,0,0,0,0.08,0.02,0,0,0,0,0,0,0,0,0,0,14.4,13.86,8.21,7,0,0
722000,12,22.14,22.55,20.86,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,15.49,14.09,8.31,8,0,0
723000,12,22.14,22.55,20.86,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,15.49,14.09,8.31,8,0,0
724000,12,22.29,22.56,20.88,0,0,0,0.05,0.02,0,0,0,0,0,0,0,0,0,0,15.49,14.09,8.31,2,0,0
725000,12,22.29,22.56,20.88,0,0,0,0.05,0.02,0,0,0,0,0,0,0,0,0,0,15.49,14.09,8.31,18,0,0
726000,12,22.42,22.58,20.89,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,15.49,14.09,8.31,4,0,0
727000,12,22.42,22.58,20.89,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,14.41,13.89,8.28,3,0,0
728000,12,22.34,22.56,20.9,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,14.41,13.89,8.28,4,0,0
729000,12,22.34,22.56,20.9,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,14.41,13.89,8.28,23,0,0
730000,12,22.82,22.64,20.93,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,14.41,13.89,8.28,27,0,0
731000,12,22.82,22.64,20.93,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,14.41,13.89,8.28,22,0,0
732000,12,22.67,22.62,20.94,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,14.29,13.88,8.3,3,0,0
733000,12,22.67,22.62,20.94,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,14.29,13.88,8.3,4,0,0
734000,12,22.55,22.6,20.94,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,14.29,13.88,8.3,16,0,0
735000,12,22.55,22.6,20.94,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,14.29,13.88,8.3,16,0,0
736000,12,22.63,22.61,20.96,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,14.29,13.88,8.3,4,0,0
737000,12,22.63,22.61,20.96,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,13.47,13.71,8.28,10,0,0
738000,12,22.7,22.62,20.97,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,13.47,13.71,8.28,2,0,0
739000,12,22.7,22.62,20.97,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,13.47,13.71,8.28,15,0,0
740000,12,22.57,22.6,20.98,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,13.47,13.71,8.28,37,0,0
741000,12,22.57,22.6,20.98,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,13.47,13.71,8.28,23,0,0
742000,12,22.83,22.65,21,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,13.59,13.74,8.32,3,0,0
743000,12,22.83,22.65,21,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,13.59,13.74,8.32,6,0,0
744000,12,23.22,22.72,21.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,13.59,13.74,8.32,4,0,0
745000,12,23.22,22.72,21.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,13.59,13.74,8.32,19,0,0
746000,12,23,22.7,21.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,13.59,13.74,8.32,39,0,0
747000,12,23,22.7,21.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.03,13.82,8.37,14,0,0
748000,12,23,22.71,21.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.03,13.82,8.37,32,0,0
749000,12,23,22.71,21.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.03,13.82,8.37,9,0,0
750000,12,23.18,22.75,21.07,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.03,13.82,8.37,15,0,0
751000,12,23.18,22.75,21.07,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.03,13.82,8.37,10,0,0
752000,12,23.14,22.76,21.08,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.34,13.89,8.43,22,0,0
753000,12,23.14,22.76,21.08,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.34,13.89,8.43,19,0,0
754000,12,23.48,22.83,21.11,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.34,13.89,8.43,4,0,0
755000,12,23.48,22.83,21.11,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.34,13.89,8.43,17,0,0
756000,12,24.12,22.97,21.15,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,14.34,13.89,8.43,4,0,0
757000,12,24.12,22.97,21.15,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.04,14.04,8.5,2,0,0
758000,12,24.09,23,21.17,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.04,14.04,8.5,3,0,0
759000,12,24.09,23,21.17,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.04,14.04,8.5,8,0,0
760000,12,23.9,23,21.18,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.04,14.04,8.5,13,0,0
761000,12,23.9,23,21.18,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.04,14.04,8.5,4,0,0
762000,12,23.37,22.94,21.18,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.35,14.13,8.56,31,0,0
763000,12,23.37,22.94,21.18,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.35,14.13,8.56,27,0,0
764000,12,23.3,22.94,21.19,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.35,14.13,8.56,3,0,0
765000,12,23.3,22.94,21.19,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,15.35,14.13,8.56,34,0,0
766000,12,23.25,22.94,21.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.35,14.13,8.56,4,0,0
767000,12,23.25,22.94,21.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,14.16,8.6,5,0,0
768000,12,23.2,22.94,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,14.16,8.6,5,0,0
769000,12,23.2,22.94,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,14.16,8.6,3,0,0
770000,12,23.16,22.94,21.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,14.16,8.6,4,0,0
771000,12,23.16,22.94,21.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,14.16,8.6,3,0,0
772000,12,22.77,22.88,21.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,13.97,8.57,3,0,0
773000,12,22.77,22.88,21.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,13.97,8.57,3,0,0
774000,12,22.63,22.85,21.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,13.97,8.57,9,0,0
775000,12,22.63,22.85,21.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,13.97,8.57,3,0,0
776000,12,22.51,22.82,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,13.97,8.57,3,0,0
777000,12,22.51,22.82,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,13.77,8.54,3,0,0
778000,12,22.24,22.76,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,13.77,8.54,4,0,0
779000,12,22.24,22.76,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,13.77,8.54,31,0,0
780000,12,22.19,22.74,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,13.77,8.54,3,0,0
781000,12,22.19,22.74,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,13.88,8.6,14,0,0
782000,12,22.16,22.71,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,13.88,8.6,4,0,0
783000,12,22.16,22.71,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,13.88,8.6,3,0,0
784000,12,22.49,22.76,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,13.88,8.6,34,0,0
785000,12,22.49,22.76,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95,13.88,8.6,15,0,0
786000,12,22.4,22.73,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87,13.86,8.62,16,0,0
787000,12,22.4,22.73,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87,13.86,8.62,4,0,0
788000,12,22.15,22.67,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87,13.86,8.62,18,0,0
789000,12,22.15,22.67,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87,13.86,8.62,18,0,0
790000,12,22.3,22.68,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87,13.86,8.62,16,0,0
791000,12,22.3,22.68,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,13.9,8.66,4,0,0
792000,12,22.43,22.69,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,13.9,8.66,3,0,0
793000,12,22.43,22.69,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,13.9,8.66,25,0,0
794000,12,22.53,22.7,21.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,13.9,8.66,5,0,0
795000,12,22.53,22.7,21.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,13.9,8.66,10,0,0
796000,12,22.61,22.71,21.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,13.72,8.63,3,0,0
797000,12,22.61,22.71,21.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,13.72,8.63,36,0,0
798000,12,22.68,22.72,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,13.72,8.63,11,0,0
799000,12,22.68,22.72,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,13.72,8.63,15,0,0
800000,12,22.56,22.7,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,13.72,8.63,17,0,0
801000,12,22.56,22.7,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.82,8.69,14,0,0
802000,12,22.46,22.68,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.82,8.69,15,0,0
803000,12,22.46,22.68,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.82,8.69,19,0,0
804000,12,22.37,22.65,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.82,8.69,25,0,0
805000,12,22.37,22.65,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13.82,8.69,5,0,0
806000,12,22.3,22.63,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,13.81,8.72,20,0,0
807000,12,22.3,22.63,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,13.81,8.72,3,0,0
808000,12,22.43,22.64,21.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,13.81,8.72,3,0,0
809000,12,22.43,22.64,21.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,13.81,8.72,5,0,0
810000,12,22.53,22.66,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,13.81,8.72,18,0,0
811000,12,22.53,22.66,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.63,8.68,2,0,0
812000,12,22.62,22.67,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.63,8.68,3,0,0
813000,12,22.62,22.67,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.63,8.68,2,0,0
814000,12,22.32,22.61,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.63,8.68,13,0,0
815000,12,22.32,22.61,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.63,8.68,29,0,0
816000,12,22.26,22.59,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,13.42,8.64,12,0,0
817000,12,22.26,22.59,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,13.42,8.64,6,0,0
818000,12,22.03,22.54,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,13.42,8.64,6,0,0
819000,12,22.03,22.54,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,13.42,8.64,16,0,0
820000,12,22.21,22.55,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85,13.42,8.64,3,0,0
821000,12,22.21,22.55,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,13.48,8.69,17,0,0
822000,12,21.99,22.5,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,13.48,8.69,15,0,0
823000,12,21.99,22.5,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,13.48,8.69,16,0,0
824000,12,21.99,22.49,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,13.48,8.69,7,0,0
825000,12,21.99,22.49,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,13.48,8.69,14,0,0
826000,12,22.35,22.54,21.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.57,8.74,3,0,0
827000,12,22.35,22.54,21.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.57,8.74,2,0,0
828000,12,22.47,22.55,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.57,8.74,6,0,0
829000,12,22.47,22.55,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.57,8.74,22,0,0
830000,12,22.38,22.53,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.57,8.74,8,0,0
831000,12,22.38,22.53,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,13.63,8.79,23,0,0
