comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
tr[349035],-1,1,0.590,0.590,0.590,0.590,0.00,0
as[346451],-1,1,91.123,91.123,91.123,91.123,0.00,0
cc[348891],-1,1,0.602,0.602,0.602,0.602,0.00,0
cc[346307],-1,1,0.655,0.655,0.655,0.655,0.00,0
cc[348747],-1,1,0.610,0.610,0.610,0.610,0.00,0
cc1[346163],-1,1,121.884,121.884,121.884,121.884,0.00,0
sh[348603],-1,1,1.983,1.983,1.983,1.983,0.00,0
git[346019],-1,1,2.435,2.435,2.435,2.435,0.00,0
dirname[348459],-1,1,0.938,0.938,0.938,0.938,0.00,0
sh[348315],-1,1,0.447,0.447,0.447,0.447,0.00,0
ln[348171],-1,1,1.076,1.076,1.076,1.076,0.00,0
ln[348027],-1,1,0.929,0.929,0.929,0.929,0.00,0
sh[347883],-1,1,0.372,0.372,0.372,0.372,0.00,0
cc[347595],-1,1,0.706,0.706,0.706,0.706,0.00,0
cc1[347451],-1,1,104.091,104.091,104.091,104.091,0.00,0
cc1[347307],-1,1,206.394,206.394,206.394,206.394,0.00,0
as[347163],-1,1,9.704,9.704,9.704,9.704,0.00,0
cc[347019],-1,1,0.760,0.760,0.760,0.760,0.00,0
cat[346875],-1,1,1.040,1.040,1.040,1.040,0.00,0
as[346731],-1,1,4.536,4.536,4.536,4.536,0.00,0
awk[349171],-1,1,4.389,4.389,4.389,4.389,0.00,0
cc1[346587],-1,1,333.384,333.384,333.384,333.384,0.00,0
gnome-software[3923],3256,2,0.344,0.165,0.172,0.178,3.59,0
cat[349027],-1,1,1.037,1.037,1.037,1.037,0.00,0
cc[346443],-1,1,0.560,0.560,0.560,0.560,0.00,0
cc1[348883],-1,1,135.240,135.240,135.240,135.240,0.00,0
sed[346299],-1,1,2.380,2.380,2.380,2.380,0.00,0
cc[348739],-1,1,0.568,0.568,0.568,0.568,0.00,0
as[346155],-1,1,34.636,34.636,34.636,34.636,0.00,0
mkdir[348595],-1,1,1.601,1.601,1.601,1.601,0.00,0
sed[346011],-1,1,0.322,0.322,0.322,0.322,0.00,0
dirname[348451],-1,1,0.944,0.944,0.944,0.944,0.00,0
sed[348307],-1,2,1.761,0.013,0.880,1.747,98.41,0
ln[348163],-1,1,1.150,1.150,1.150,1.150,0.00,0
rm[348019],-1,1,0.986,0.986,0.986,0.986,0.00,0
