comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[364202],-1,1,0.547,0.547,0.547,0.547,0.00,0
cc[363914],-1,1,0.609,0.609,0.609,0.609,0.00,0
cc[366354],-1,1,0.509,0.509,0.509,0.509,0.00,0
ln[365346],-1,1,1.219,1.219,1.219,1.219,0.00,0
ln[365202],-1,1,1.118,1.118,1.118,1.118,0.00,0
cc[364194],-1,1,0.483,0.483,0.483,0.483,0.00,0
cc[363618],-1,1,0.836,0.836,0.836,0.836,0.00,0
cc[363474],-1,1,0.502,0.502,0.502,0.502,0.00,0
cc[365914],-1,1,0.848,0.848,0.848,0.848,0.00,0
cc[364762],-1,1,0.806,0.806,0.806,0.806,0.00,0
cc[364474],-1,1,0.711,0.711,0.711,0.711,0.00,0
cc[363754],-1,1,0.569,0.569,0.569,0.569,0.00,0
cc[363610],-1,1,0.823,0.823,0.823,0.823,0.00,0
cc[363322],-1,1,0.839,0.839,0.839,0.839,0.00,0
ln[365330],-1,1,1.481,1.481,1.481,1.481,0.00,0
ln[365186],-1,1,1.043,1.043,1.043,1.043,0.00,0
ln[365042],-1,1,1.000,1.000,1.000,1.000,0.00,0
cc[364610],-1,1,0.713,0.713,0.713,0.713,0.00,0
cc[366042],-1,1,0.541,0.541,0.541,0.541,0.00,0
cc[363314],-1,1,0.756,0.756,0.756,0.756,0.00,0
ln[365322],-1,1,1.286,1.286,1.286,1.286,0.00,0
cc[364162],-1,1,0.775,0.775,0.775,0.775,0.00,0
cc[363874],-1,1,0.735,0.735,0.735,0.735,0.00,0
cc[363730],-1,1,0.667,0.667,0.667,0.667,0.00,0
ln[365306],-1,1,1.171,1.171,1.171,1.171,0.00,0
ln[365162],-1,1,1.098,1.098,1.098,1.098,0.00,0
ln[365018],-1,1,0.957,0.957,0.957,0.957,0.00,0
cc[364730],-1,1,1.035,1.035,1.035,1.035,0.00,0
ld[366450],-1,1,19.915,19.915,19.915,19.915,0.00,0
cc[363866],-1,1,0.506,0.506,0.506,0.506,0.00,0
cc[363722],-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[366018],-1,1,0.481,0.481,0.481,0.481,0.00,0
cc[363290],-1,1,0.507,0.507,0.507,0.507,0.00,0
cc[363426],-1,1,0.804,0.804,0.804,0.804,0.00,0
cc[364570],-1,1,0.608,0.608,0.608,0.608,0.00,0
cc[363994],-1,1,0.686,0.686,0.686,0.686,0.00,0
cc[363850],-1,1,0.665,0.665,0.665,0.665,0.00,0
cc[365858],-1,1,0.546,0.546,0.546,0.546,0.00,0
cc[365714],-1,1,0.395,0.395,0.395,0.395,0.00,0
ln[365426],-1,1,1.065,1.065,1.065,1.065,0.00,0
ln[365282],-1,1,1.082,1.082,1.082,1.082,0.00,0
ln[365138],-1,1,1.123,1.123,1.123,1.123,0.00,0
cc[364418],-1,1,0.943,0.943,0.943,0.943,0.00,0
cc[363410],-1,1,0.576,0.576,0.576,0.576,0.00,0
cc[364986],-1,1,0.477,0.477,0.477,0.477,0.00,0
cc[364266],-1,1,0.643,0.643,0.643,0.643,0.00,0
cc[366418],-1,1,0.722,0.722,0.722,0.722,0.00,0
cc[363402],-1,1,0.539,0.539,0.539,0.539,0.00,0
ld[364978],-1,1,77.288,77.288,77.288,77.288,0.00,0
cc[364402],-1,1,0.694,0.694,0.694,0.694,0.00,0
cc[364114],-1,1,0.621,0.621,0.621,0.621,0.00,0
cc[363970],-1,1,0.626,0.626,0.626,0.626,0.00,0
cc[363826],-1,1,0.707,0.707,0.707,0.707,0.00,0
cc[363538],-1,1,0.519,0.519,0.519,0.519,0.00,0
cc[365690],-1,1,0.391,0.391,0.391,0.391,0.00,0
ln[365402],-1,1,1.108,1.108,1.108,1.108,0.00,0
