comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[360626,-1,1,0.847,0.847,0.847,0.847,0.00,0
ln[361626,-1,1,1.108,1.108,1.108,1.108,0.00,0
cc[360762,-1,1,0.898,0.898,0.898,0.898,0.00,0
cc[360618,-1,1,0.513,0.513,0.513,0.513,0.00,0
cc[360330,-1,1,0.557,0.557,0.557,0.557,0.00,0
cc[362626,-1,1,0.656,0.656,0.656,0.656,0.00,0
ln[361906,-1,1,1.056,1.056,1.056,1.056,0.00,0
cc[361042,-1,1,1.014,1.014,1.014,1.014,0.00,0
ln[361754,-1,1,0.834,0.834,0.834,0.834,0.00,0
ln[361610,-1,1,1.088,1.088,1.088,1.088,0.00,0
cc[361466,-1,1,0.512,0.512,0.512,0.512,0.00,0
cc[361178,-1,1,0.795,0.795,0.795,0.795,0.00,0
cc[360890,-1,1,0.529,0.529,0.529,0.529,0.00,0
cc[362610,-1,1,1.037,1.037,1.037,1.037,0.00,0
cc[360026,-1,1,0.503,0.503,0.503,0.503,0.00,0
cc[359882,-1,1,0.753,0.753,0.753,0.753,0.00,0
ld[362322,-1,1,100.270,100.270,100.270,100.270,0.00,0
cc[360882,-1,1,0.612,0.612,0.612,0.612,0.00,0
cc[360738,-1,1,0.612,0.612,0.612,0.612,0.00,0
cc[360450,-1,1,0.539,0.539,0.539,0.539,0.00,0
cc[360306,-1,1,0.575,0.575,0.575,0.575,0.00,0
cc[360162,-1,1,0.422,0.422,0.422,0.422,0.00,0
cc[362602,-1,1,0.501,0.501,0.501,0.501,0.00,0
ld[362314,-1,1,124.982,124.982,124.982,124.982,0.00,0
cc[360442,-1,1,0.553,0.553,0.553,0.553,0.00,0
cc[362450,-1,1,0.663,0.663,0.663,0.663,0.00,0
cc[359866,-1,1,0.552,0.552,0.552,0.552,0.00,0
ln[361730,-1,1,1.155,1.155,1.155,1.155,0.00,0
cc[363018,-1,1,0.441,0.441,0.441,0.441,0.00,0
cc[360290,-1,1,1.011,1.011,1.011,1.011,0.00,0
cc[360146,-1,1,0.686,0.686,0.686,0.686,0.00,0
cc[360002,-1,1,0.703,0.703,0.703,0.703,0.00,0
ln[361722,-1,1,1.123,1.123,1.123,1.123,0.00,0
cc[361290,-1,1,0.567,0.567,0.567,0.567,0.00,0
cc[361002,-1,1,0.608,0.608,0.608,0.608,0.00,0
cc[360714,-1,1,0.631,0.631,0.631,0.631,0.00,0
cc[360426,-1,1,0.535,0.535,0.535,0.535,0.00,0
cc[360138,-1,1,0.793,0.793,0.793,0.793,0.00,0
cc[362578,-1,1,0.624,0.624,0.624,0.624,0.00,0
cc[359850,-1,1,0.563,0.563,0.563,0.563,0.00,0
ln[362002,-1,1,1.235,1.235,1.235,1.235,0.00,0
ld[361570,-1,2,8.782,2.818,4.391,5.964,35.82,0
cc[361138,-1,1,0.726,0.726,0.726,0.726,0.00,0
cc[360994,-1,1,0.915,0.915,0.915,0.915,0.00,0
cc[360706,-1,1,0.739,0.739,0.739,0.739,0.00,0
ln[361994,-1,1,1.149,1.149,1.149,1.149,0.00,0
cc[360842,-1,1,0.606,0.606,0.606,0.606,0.00,0
cc[360266,-1,1,0.936,0.936,0.936,0.936,0.00,0
